date_received,Link to complaint,action_taken,Country of Origin
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28597429,Partial,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28604667,Yes,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28679585,Partial,Turkey
2022-08-26T00:00:00.000Z,https://lumendatabase.org/notices/28598175,Yes,Turkey
2022-08-27T00:00:00.000Z,https://lumendatabase.org/notices/28588267,Partial,Turkey
2022-08-27T00:00:00.000Z,https://lumendatabase.org/notices/28588269,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28614476,Yes,Brazil
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28614477,Partial,Brazil
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28656665,Yes,India
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28620015,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28620025,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28620790,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28717614,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28717793,Yes,Turkey
2022-08-29T00:00:00.000Z,https://lumendatabase.org/notices/28619507,Yes,Turkey
2022-08-30T00:00:00.000Z,https://lumendatabase.org/notices/28620102,Yes,Brazil
2022-08-30T00:00:00.000Z,https://lumendatabase.org/notices/28856375,Partial,India
2022-08-30T00:00:00.000Z,https://lumendatabase.org/notices/28621752,Yes,Turkey
2022-08-30T00:00:00.000Z,https://lumendatabase.org/notices/28621247,Yes,Turkey
2022-09-01T00:00:00.000Z,https://lumendatabase.org/notices/28893380,Partial,Turkey
2022-09-02T00:00:00.000Z,https://lumendatabase.org/notices/28664106,Yes,Brazil
2022-09-02T00:00:00.000Z,https://lumendatabase.org/notices/28660778,Partial,Japan
2022-09-02T00:00:00.000Z,https://lumendatabase.org/notices/28675735,Yes,Turkey
2022-09-02T00:00:00.000Z,https://lumendatabase.org/notices/28683843,Partial,Turkey
2022-09-02T00:00:00.000Z,https://lumendatabase.org/notices/28764451,Partial,Turkey
2022-09-03T00:00:00.000Z,https://lumendatabase.org/notices/28669609,Partial,Brazil
2022-09-03T00:00:00.000Z,https://lumendatabase.org/notices/28668691,Yes,Turkey
2022-09-03T00:00:00.000Z,https://lumendatabase.org/notices/28668004,Yes,Turkey
2022-09-03T00:00:00.000Z,https://lumendatabase.org/notices/28668637,Yes,Turkey
2022-09-04T00:00:00.000Z,https://lumendatabase.org/notices/28678183,Partial,Brazil
2022-09-05T00:00:00.000Z,https://lumendatabase.org/notices/28776265,Yes,India
2022-09-05T00:00:00.000Z,https://lumendatabase.org/notices/28891125,Yes,Turkey
2022-09-06T00:00:00.000Z,https://lumendatabase.org/notices/28704717,Partial,Brazil
2022-09-06T00:00:00.000Z,https://lumendatabase.org/notices/28702014,Yes,Brazil
2022-09-06T00:00:00.000Z,https://lumendatabase.org/notices/28704119,Partial,Brazil
2022-09-06T00:00:00.000Z,https://lumendatabase.org/notices/28725759,Yes,Turkey
2022-09-07T00:00:00.000Z,https://lumendatabase.org/notices/28715345,Yes,Brazil
2022-09-08T00:00:00.000Z,https://lumendatabase.org/notices/28733059,Partial,Brazil
2022-09-08T00:00:00.000Z,https://lumendatabase.org/notices/28734709,Yes,Brazil
2022-09-08T00:00:00.000Z,https://lumendatabase.org/notices/28723644,Partial,Japan
2022-09-09T00:00:00.000Z,https://lumendatabase.org/notices/28775086,Yes,India
2022-09-09T00:00:00.000Z,https://lumendatabase.org/notices/28743056,Partial,Turkey
2022-09-12T00:00:00.000Z,https://lumendatabase.org/notices/28787838,Partial,Germany
2022-09-12T00:00:00.000Z,https://lumendatabase.org/notices/28777513,Yes,Korea
2022-09-12T00:00:00.000Z,https://lumendatabase.org/notices/28790008,Yes,Turkey
2022-09-12T00:00:00.000Z,https://lumendatabase.org/notices/28801415,Yes,Turkey
2022-09-13T00:00:00.000Z,https://lumendatabase.org/notices/28787853,Yes,Turkey
2022-09-13T00:00:00.000Z,https://lumendatabase.org/notices/28785231,Partial,Turkey
2022-09-13T00:00:00.000Z,https://lumendatabase.org/notices/28785274,Yes,Turkey
2022-09-13T00:00:00.000Z,https://lumendatabase.org/notices/28785820,Yes,Turkey
2022-09-14T00:00:00.000Z,https://lumendatabase.org/notices/28802168,Yes,Japan
2022-09-15T00:00:00.000Z,https://lumendatabase.org/notices/28817952,Yes,Brazil
2022-09-15T00:00:00.000Z,https://lumendatabase.org/notices/28816269,Yes,Brazil
2022-09-15T00:00:00.000Z,https://lumendatabase.org/notices/28813480,Partial,Turkey
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28833281,Partial,Brazil
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28833007,Partial,Brazil
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28872004,Partial,Germany
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28872802,Partial,Germany
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28873215,Partial,Germany
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28822490,Partial,Indonesia
2022-09-16T00:00:00.000Z,https://lumendatabase.org/notices/28833865,Yes,Ireland
2022-09-17T00:00:00.000Z,https://lumendatabase.org/notices/28842972,Yes,Brazil
2022-09-17T00:00:00.000Z,https://lumendatabase.org/notices/29130255,Yes,India
2022-09-18T00:00:00.000Z,https://lumendatabase.org/notices/28850404,Yes,Brazil
2022-09-19T00:00:00.000Z,https://lumendatabase.org/notices/28857016,Partial,Japan
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28878221,Partial,Brazil
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28878234,Yes,Brazil
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28880142,Yes,Brazil
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28880161,Yes,Brazil
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28894298,Yes,Turkey
2022-09-20T00:00:00.000Z,https://lumendatabase.org/notices/28894307,Yes,Turkey
2022-09-21T00:00:00.000Z,https://lumendatabase.org/notices/28885398,Yes,Turkey
2022-09-21T00:00:00.000Z,https://lumendatabase.org/notices/29197789,Yes,Turkey
2022-09-22T00:00:00.000Z,https://lumendatabase.org/notices/28906350,Yes,Brazil
2022-09-22T00:00:00.000Z,https://lumendatabase.org/notices/28895114,Partial,Japan
2022-09-22T00:00:00.000Z,https://lumendatabase.org/notices/28895112,Yes,Japan
2022-09-22T00:00:00.000Z,https://lumendatabase.org/notices/28901863,Yes,Turkey
2022-09-22T00:00:00.000Z,https://lumendatabase.org/notices/28901882,Yes,Turkey
2022-09-23T00:00:00.000Z,https://lumendatabase.org/notices/28915084,Yes,Brazil
2022-09-23T00:00:00.000Z,https://lumendatabase.org/notices/28914946,Yes,Brazil
2022-09-23T00:00:00.000Z,https://lumendatabase.org/notices/28917994,Partial,Indonesia
2022-09-23T00:00:00.000Z,https://lumendatabase.org/notices/28911871,Partial,Turkey
2022-09-23T00:00:00.000Z,https://lumendatabase.org/notices/28909994,,Turkey
2022-09-24T00:00:00.000Z,https://lumendatabase.org/notices/28924170,Yes,Brazil
2022-09-24T00:00:00.000Z,https://lumendatabase.org/notices/28927758,Yes,Brazil
2022-09-24T00:00:00.000Z,https://lumendatabase.org/notices/28922748,Partial,Indonesia
2022-09-25T00:00:00.000Z,https://lumendatabase.org/notices/28936406,Partial,Brazil
2022-09-25T00:00:00.000Z,https://lumendatabase.org/notices/28933002,Yes,Japan
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28939483,Yes,Brazil
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28939537,Partial,Brazil
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28942428,Partial,Brazil
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28946615,Partial,Brazil
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28946754,Partial,Brazil
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/28943424,Yes,Japan
2022-09-26T00:00:00.000Z,https://lumendatabase.org/notices/29010723,Partial,Turkey
2022-09-27T00:00:00.000Z,https://lumendatabase.org/notices/28953181,Yes,Brazil
2022-09-27T00:00:00.000Z,https://lumendatabase.org/notices/28953195,Yes,Brazil
2022-09-27T00:00:00.000Z,https://lumendatabase.org/notices/28952798,Partial,Brazil
2022-09-27T00:00:00.000Z,https://lumendatabase.org/notices/28959565,Yes,Brazil
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/28972109,Yes,Brazil
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/28966432,Yes,Brazil
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/28972056,Yes,Brazil
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/28972362,Partial,India
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/28972363,Partial,India
2022-09-28T00:00:00.000Z,https://lumendatabase.org/notices/29143876,Partial,Indonesia
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/29255948,Partial,India
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/29001631,Yes,India
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/28981533,Yes,Turkey
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/28977661,Partial,Turkey
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/28978249,Partial,Turkey
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/28980159,Partial,Turkey
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/28985363,Yes,Turkey
2022-09-29T00:00:00.000Z,https://lumendatabase.org/notices/29197759,Yes,Turkey
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/28997665,Partial,Brazil
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/28994644,Yes,Brazil
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/28993860,Partial,Brazil
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/29001632,Yes,India
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/28988762,Partial,Japan
2022-09-30T00:00:00.000Z,https://lumendatabase.org/notices/28988722,Yes,Turkey
2022-10-02T00:00:00.000Z,https://lumendatabase.org/notices/29184420,Yes,Brazil
2022-10-02T00:00:00.000Z,https://lumendatabase.org/notices/29017234,Partial,Brazil
2022-10-04T00:00:00.000Z,https://lumendatabase.org/notices/29047277,Partial,Brazil
2022-10-04T00:00:00.000Z,https://lumendatabase.org/notices/29051245,Yes,India
2022-10-04T00:00:00.000Z,https://lumendatabase.org/notices/29064620,,India
2022-10-04T00:00:00.000Z,https://lumendatabase.org/notices/29064709,,India
2022-10-04T00:00:00.000Z,https://lumendatabase.org/notices/29035786,Yes,Turkey
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29055114,Partial,Brazil
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29058426,Partial,Japan
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29058446,Partial,Japan
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29065657,Yes,Turkey
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29065923,Yes,Turkey
2022-10-05T00:00:00.000Z,https://lumendatabase.org/notices/29097631,Partial,Turkey
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29068966,Partial,Brazil
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29072663,Yes,Brazil
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29072820,Partial,Brazil
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29072621,Yes,Korea
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29098014,Partial,Turkey
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29138756,Yes,Turkey
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29066529,Yes,Turkey
2022-10-06T00:00:00.000Z,https://lumendatabase.org/notices/29067097,Yes,Turkey
2022-10-07T00:00:00.000Z,https://lumendatabase.org/notices/29083164,Partial,Brazil
2022-10-07T00:00:00.000Z,https://lumendatabase.org/notices/29073579,Yes,Indonesia
2022-10-08T00:00:00.000Z,https://lumendatabase.org/notices/29085421,Partial,Brazil
2022-10-08T00:00:00.000Z,https://lumendatabase.org/notices/29089743,Partial,Japan
2022-10-08T00:00:00.000Z,https://lumendatabase.org/notices/29089746,Yes,Japan
2022-10-09T00:00:00.000Z,https://lumendatabase.org/notices/29103616,Yes,Brazil
2022-10-10T00:00:00.000Z,https://lumendatabase.org/notices/29128172,Yes,Indonesia
2022-10-10T00:00:00.000Z,https://lumendatabase.org/notices/29111273,Partial,Japan
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29120759,Yes,Brazil
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29122702,Yes,Brazil
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29117008,No,Brazil
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29122838,Yes,Brazil
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29127033,Partial,Brazil
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29151888,Yes,Turkey
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29132476,Partial,Turkey
2022-10-11T00:00:00.000Z,https://lumendatabase.org/notices/29131805,Yes,Turkey
2022-10-12T00:00:00.000Z,https://lumendatabase.org/notices/29166237,Yes,India
2022-10-12T00:00:00.000Z,https://lumendatabase.org/notices/29256789,Yes,Turkey
2022-10-12T00:00:00.000Z,https://lumendatabase.org/notices/29135105,Yes,Turkey
2022-10-12T00:00:00.000Z,https://lumendatabase.org/notices/29135686,Yes,Turkey
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29148748,Partial,Brazil
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29144474,Yes,Brazil
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29144475,Yes,Brazil
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29147289,Partial,Brazil
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29199947,Partial,Turkey
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29180640,Yes,Turkey
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29143823,Yes,Turkey
2022-10-13T00:00:00.000Z,https://lumendatabase.org/notices/29143831,Partial,Turkey
2022-10-14T00:00:00.000Z,https://lumendatabase.org/notices/29160002,Yes,Brazil
2022-10-14T00:00:00.000Z,https://lumendatabase.org/notices/29153880,,Korea
2022-10-14T00:00:00.000Z,https://lumendatabase.org/notices/29164057,Unspecified,Singapore
2022-10-15T00:00:00.000Z,https://lumendatabase.org/notices/29178064,Partial,Brazil
2022-10-15T00:00:00.000Z,https://lumendatabase.org/notices/29173099,Partial,Turkey
2022-10-16T00:00:00.000Z,https://lumendatabase.org/notices/29184326,Yes,Brazil
2022-10-16T00:00:00.000Z,https://lumendatabase.org/notices/29185303,Partial,Brazil
2022-10-17T00:00:00.000Z,https://lumendatabase.org/notices/29193014,Yes,Brazil
2022-10-17T00:00:00.000Z,https://lumendatabase.org/notices/29197898,Partial,Brazil
2022-10-17T00:00:00.000Z,https://lumendatabase.org/notices/29211784,Yes,India
2022-10-18T00:00:00.000Z,https://lumendatabase.org/notices/29204421,Yes,Brazil
2022-10-19T00:00:00.000Z,https://lumendatabase.org/notices/29220063,Yes,Brazil
2022-10-19T00:00:00.000Z,https://lumendatabase.org/notices/29219960,Partial,Brazil
2022-10-19T00:00:00.000Z,https://lumendatabase.org/notices/29209800,Partial,Korea
2022-10-19T00:00:00.000Z,https://lumendatabase.org/notices/29225012,Yes,Turkey
2022-10-20T00:00:00.000Z,https://lumendatabase.org/notices/29459255,Yes,India
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29444042,Yes,India
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29242426,Yes,Japan
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29237746,Partial,Pakistan
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29245042,Partial,Pakistan
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29264988,Yes,Turkey
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29237759,Yes,Turkey
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29237754,Yes,Turkey
2022-10-21T00:00:00.000Z,https://lumendatabase.org/notices/29257325,Partial,Turkey
2022-10-22T00:00:00.000Z,https://lumendatabase.org/notices/29249726,Yes,Brazil
2022-10-22T00:00:00.000Z,https://lumendatabase.org/notices/29251910,Partial,Brazil
2022-10-23T00:00:00.000Z,https://lumendatabase.org/notices/29262496,Yes,Brazil
2022-10-23T00:00:00.000Z,https://lumendatabase.org/notices/29262511,Yes,Brazil
2022-10-23T00:00:00.000Z,https://lumendatabase.org/notices/29262503,Yes,Brazil
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29269642,Yes,Brazil
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29321431,Partial,Brazil
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29269776,Yes,Japan
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29297611,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29276131,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29298396,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29276862,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29277209,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29297577,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29297614,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29277250,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29277264,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29276138,Partial,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29276569,Partial,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29297593,Yes,Turkey
2022-10-24T00:00:00.000Z,https://lumendatabase.org/notices/29296460,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29282889,Partial,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29280866,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278594,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278633,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29280035,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29280330,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29281489,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29277278,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29280015,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278438,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278535,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278577,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29280027,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278636,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29279935,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29277281,Yes,Turkey
2022-10-25T00:00:00.000Z,https://lumendatabase.org/notices/29278210,Partial,Turkey
2022-10-26T00:00:00.000Z,https://lumendatabase.org/notices/29316234,Yes,India
2022-10-26T00:00:00.000Z,https://lumendatabase.org/notices/29291171,Yes,Turkey
2022-10-26T00:00:00.000Z,https://lumendatabase.org/notices/29291253,Yes,Turkey
2022-10-27T00:00:00.000Z,https://lumendatabase.org/notices/29310631,Yes,Brazil
2022-10-27T00:00:00.000Z,https://lumendatabase.org/notices/29310991,Yes,Brazil
2022-10-27T00:00:00.000Z,https://lumendatabase.org/notices/29310990,Yes,Japan
2022-10-27T00:00:00.000Z,https://lumendatabase.org/notices/29310997,Yes,Japan
2022-10-28T00:00:00.000Z,https://lumendatabase.org/notices/29316356,Yes,Brazil
2022-10-28T00:00:00.000Z,https://lumendatabase.org/notices/29317711,Yes,Brazil
2022-10-28T00:00:00.000Z,https://lumendatabase.org/notices/29317718,Yes,Brazil
2022-10-29T00:00:00.000Z,https://lumendatabase.org/notices/29328626,Yes,Brazil
2022-10-29T00:00:00.000Z,https://lumendatabase.org/notices/29329253,Yes,Brazil
2022-10-30T00:00:00.000Z,https://lumendatabase.org/notices/29331319,Yes,Brazil
2022-10-30T00:00:00.000Z,https://lumendatabase.org/notices/29331327,Yes,Brazil
2022-10-30T00:00:00.000Z,https://lumendatabase.org/notices/29332159,Yes,Brazil
2022-10-31T00:00:00.000Z,https://lumendatabase.org/notices/29342477,Yes,Brazil
2022-10-31T00:00:00.000Z,https://lumendatabase.org/notices/29342483,Yes,Brazil
2022-10-31T00:00:00.000Z,https://lumendatabase.org/notices/29374570,Yes,India
2022-11-01T00:00:00.000Z,https://lumendatabase.org/notices/29359322,Yes,Brazil
2022-11-02T00:00:00.000Z,https://lumendatabase.org/notices/29369544,Yes,Brazil
2022-11-02T00:00:00.000Z,https://lumendatabase.org/notices/29367691,,India
2022-11-02T00:00:00.000Z,https://lumendatabase.org/notices/29364310,Partial,Turkey
2022-11-03T00:00:00.000Z,https://lumendatabase.org/notices/29384611,Yes,Brazil
2022-11-03T00:00:00.000Z,https://lumendatabase.org/notices/29393937,Partial,Germany
2022-11-03T00:00:00.000Z,https://lumendatabase.org/notices/29390123,Yes,India
2022-11-03T00:00:00.000Z,https://lumendatabase.org/notices/29386821,,Indonesia
2022-11-05T00:00:00.000Z,https://lumendatabase.org/notices/29403401,Partial,Turkey
2022-11-05T00:00:00.000Z,https://lumendatabase.org/notices/29405960,Yes,Turkey
2022-11-05T00:00:00.000Z,https://lumendatabase.org/notices/29403157,Yes,Turkey
2022-11-06T00:00:00.000Z,https://lumendatabase.org/notices/29412452,Yes,Brazil
2022-11-06T00:00:00.000Z,https://lumendatabase.org/notices/29412456,Yes,Brazil
2022-11-06T00:00:00.000Z,https://lumendatabase.org/notices/29412490,Yes,Brazil
2022-11-07T00:00:00.000Z,https://lumendatabase.org/notices/29420707,Yes,Indonesia
2022-11-07T00:00:00.000Z,https://lumendatabase.org/notices/29457044,Yes,Indonesia
2022-11-08T00:00:00.000Z,https://lumendatabase.org/notices/29438540,Yes,Brazil
2022-11-08T00:00:00.000Z,https://lumendatabase.org/notices/29433249,Partial,Turkey
2022-11-09T00:00:00.000Z,https://lumendatabase.org/notices/29454949,Yes,Japan
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29457051,Partial,Indonesia
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29457502,Yes,Indonesia
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29468844,Partial,Japan
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29456910,Yes,Korea
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29463805,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29463774,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29492377,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29492546,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29492842,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29492870,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29463801,Yes,Turkey
2022-11-10T00:00:00.000Z,https://lumendatabase.org/notices/29466341,Partial,UAE
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29473861,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29477900,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29478329,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29493460,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29493532,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29493601,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29473902,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29474277,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29494252,Yes,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29477763,Partial,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29472963,Partial,Turkey
2022-11-11T00:00:00.000Z,https://lumendatabase.org/notices/29473900,Partial,Turkey
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29494287,Yes,Brazil
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29495040,Yes,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29495105,Yes,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29494982,Yes,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29495096,Partial,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29495112,Yes,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29495813,Partial,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29496037,Partial,UAE
2022-11-13T00:00:00.000Z,https://lumendatabase.org/notices/29498205,Yes,UAE
2022-11-14T00:00:00.000Z,https://lumendatabase.org/notices/29508661,Yes,Turkey
2022-11-14T00:00:00.000Z,https://lumendatabase.org/notices/29501655,Yes,Turkey
2022-11-14T00:00:00.000Z,https://lumendatabase.org/notices/29501717,Yes,Turkey
2022-11-14T00:00:00.000Z,https://lumendatabase.org/notices/29502980,Yes,Turkey
2022-11-14T00:00:00.000Z,https://lumendatabase.org/notices/29512652,Yes,Turkey
2022-11-15T00:00:00.000Z,https://lumendatabase.org/notices/29515988,Yes,Turkey
2022-11-15T00:00:00.000Z,https://lumendatabase.org/notices/29516112,Yes,Turkey
2022-11-15T00:00:00.000Z,https://lumendatabase.org/notices/29516902,Partial,Turkey
2022-11-16T00:00:00.000Z,https://lumendatabase.org/notices/29535615,Yes,Brazil
2022-11-16T00:00:00.000Z,https://lumendatabase.org/notices/29531426,Yes,UAE
2022-11-19T00:00:00.000Z,https://lumendatabase.org/notices/29569318,Partial,Turkey
2022-11-22T00:00:00.000Z,https://lumendatabase.org/notices/29609320,Yes,Brazil
2022-11-22T00:00:00.000Z,https://lumendatabase.org/notices/29607810,Yes,Turkey
2022-11-23T00:00:00.000Z,https://lumendatabase.org/notices/29677480,Partial,Turkey
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29677429,Yes,Brazil
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29678034,Yes,Brazil
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29678036,Yes,Brazil
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29678030,Partial,Turkey
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29678035,Partial,Turkey
2022-11-24T00:00:00.000Z,https://lumendatabase.org/notices/29679318,Yes,Turkey
